7.633575837950031	7.636297849357754	3.411942239355142	3.2868242504843406
7.027736485731775	6.2478800585654355	2.9001509034518707	2.497986430368099
8.602918801499241	6.942088953961595	3.3550765353658902	2.760932370406846
7.633575837950031	6.710685988829542	3.1844794233981326	2.3665134603487252
7.875911578837334	6.942088953961595	3.2982108313766374	2.8924053404262198
9.208758153717497	6.942088953961595	3.753136463290656	2.760932370406846
5.937225651738913	5.785074128301329	2.5589566795163567	2.2350404903293515
8.845254542386543	6.710685988829542	3.5825393513228994	2.3665134603487252
8.118247319724636	5.785074128301329	3.2982108313766374	2.3665134603487252
8.724086671942892	8.330506744753913	3.4688079433443946	3.2868242504843406
7.875911578837334	7.404894884225701	2.9001509034518707	2.6294594003874727
7.754743708393683	6.2478800585654355	3.0138823114303754	2.497986430368099
8.239415190168287	6.942088953961595	3.12761371940888	2.760932370406846
6.906568615288124	5.785074128301329	2.8432851994626187	2.6294594003874727
7.027736485731775	6.479283023697488	2.9001509034518707	3.155351280464967
7.754743708393683	7.404894884225701	3.0138823114303754	3.023878310445593
7.875911578837334	6.942088953961595	3.12761371940888	2.3665134603487252
9.32992602416115	8.79331267501802	3.810002167279909	2.8924053404262198
9.32992602416115	6.016477093433382	3.9237335752584137	3.023878310445593
7.270072226619077	5.09086523290517	2.8432851994626187	1.9720945502906044
8.360583060611939	7.404894884225701	3.2413451273873854	3.023878310445593
6.7854007448444715	6.479283023697488	2.7864194954733663	2.6294594003874727
9.32992602416115	6.479283023697488	3.810002167279909	2.6294594003874727
7.633575837950031	6.2478800585654355	2.7864194954733663	2.3665134603487252
8.118247319724636	7.636297849357754	3.2413451273873854	2.760932370406846
8.724086671942892	7.404894884225701	3.411942239355142	2.3665134603487252
7.51240796750638	6.479283023697488	2.729553791484114	2.3665134603487252
7.391240097062728	6.942088953961595	2.7864194954733663	2.3665134603487252
7.754743708393683	6.479283023697488	3.1844794233981326	2.760932370406846
8.724086671942892	6.942088953961595	3.2982108313766374	2.103567520309978
8.966422412830196	6.479283023697488	3.4688079433443946	2.497986430368099
9.572261765048452	8.79331267501802	3.6394050553121517	2.6294594003874727
7.754743708393683	6.479283023697488	3.1844794233981326	2.8924053404262198
7.633575837950031	6.479283023697488	2.9001509034518707	1.9720945502906044
7.391240097062728	6.016477093433382	3.1844794233981326	1.8406215802712307
9.32992602416115	6.942088953961595	3.4688079433443946	3.023878310445593
7.633575837950031	7.867700814489807	3.1844794233981326	3.155351280464967
7.754743708393683	7.173491919093648	3.12761371940888	2.3665134603487252
7.270072226619077	6.942088953961595	2.729553791484114	2.3665134603487252
8.360583060611939	7.173491919093648	3.0707480154196283	2.760932370406846
8.118247319724636	7.173491919093648	3.1844794233981326	3.155351280464967
8.360583060611939	7.173491919093648	2.9001509034518707	3.023878310445593
7.027736485731775	6.2478800585654355	2.9001509034518707	2.497986430368099
8.239415190168287	7.404894884225701	3.3550765353658902	3.023878310445593
8.118247319724636	7.636297849357754	3.2413451273873854	3.2868242504843406
8.118247319724636	6.942088953961595	2.9570166074411235	3.023878310445593
7.633575837950031	5.785074128301329	2.8432851994626187	2.497986430368099
7.875911578837334	6.942088953961595	2.9570166074411235	2.6294594003874727
7.51240796750638	7.867700814489807	3.0707480154196283	3.023878310445593
7.148904356175426	6.942088953961595	2.9001509034518707	2.3665134603487252
